<<<<<<< HEAD
product_ID,product_type,product_name,size,colour,price,quantity,description,stock
728,Jacket,Trench Coat,L,indigo,112,71,"A indigo coloured, L sized, Trench Coat Jacket",5
729,Jacket,Trench Coat,XL,indigo,112,64,"A indigo coloured, XL sized, Trench Coat Jacket",2
730,Jacket,Trench Coat,XS,violet,112,64,"A violet coloured, XS sized, Trench Coat Jacket",9
731,Jacket,Trench Coat,S,violet,112,69,"A violet coloured, S sized, Trench Coat Jacket",2
732,Jacket,Trench Coat,M,violet,112,61,"A violet coloured, M sized, Trench Coat Jacket",1
733,Jacket,Trench Coat,L,violet,112,76,"A violet coloured, L sized, Trench Coat Jacket",3
734,Jacket,Trench Coat,XL,violet,112,52,"A violet coloured, XL sized, Trench Coat Jacket",7
735,Jacket,Peacoat,XS,red,102,66,"A red coloured, XS sized, Peacoat Jacket",8
736,Jacket,Peacoat,S,red,102,67,"A red coloured, S sized, Peacoat Jacket",6
737,Jacket,Peacoat,M,red,102,59,"A red coloured, M sized, Peacoat Jacket",9
738,Jacket,Peacoat,L,red,102,42,"A red coloured, L sized, Peacoat Jacket",9
739,Jacket,Peacoat,XL,red,102,58,"A red coloured, XL sized, Peacoat Jacket",10
740,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",4
741,Jacket,Peacoat,S,orange,102,73,"A orange coloured, S sized, Peacoat Jacket",9
742,Jacket,Peacoat,M,orange,102,47,"A orange coloured, M sized, Peacoat Jacket",10
743,Jacket,Peacoat,L,orange,102,45,"A orange coloured, L sized, Peacoat Jacket",2
744,Jacket,Peacoat,XL,orange,102,69,"A orange coloured, XL sized, Peacoat Jacket",10
745,Jacket,Peacoat,XS,yellow,102,69,"A yellow coloured, XS sized, Peacoat Jacket",2
746,Jacket,Peacoat,S,yellow,102,49,"A yellow coloured, S sized, Peacoat Jacket",3
747,Jacket,Peacoat,M,yellow,102,78,"A yellow coloured, M sized, Peacoat Jacket",3
748,Jacket,Peacoat,L,yellow,102,63,"A yellow coloured, L sized, Peacoat Jacket",4
749,Jacket,Peacoat,XL,yellow,102,53,"A yellow coloured, XL sized, Peacoat Jacket",9
750,Jacket,Peacoat,XS,green,102,61,"A green coloured, XS sized, Peacoat Jacket",2
751,Jacket,Peacoat,S,green,102,41,"A green coloured, S sized, Peacoat Jacket",10
752,Jacket,Peacoat,M,green,102,49,"A green coloured, M sized, Peacoat Jacket",1
753,Jacket,Peacoat,L,green,102,73,"A green coloured, L sized, Peacoat Jacket",7
754,Jacket,Peacoat,XL,green,102,68,"A green coloured, XL sized, Peacoat Jacket",9
755,Jacket,Peacoat,XS,blue,102,48,"A blue coloured, XS sized, Peacoat Jacket",7
756,Jacket,Peacoat,S,blue,102,50,"A blue coloured, S sized, Peacoat Jacket",7
757,Jacket,Peacoat,M,blue,102,71,"A blue coloured, M sized, Peacoat Jacket",6
758,Jacket,Peacoat,L,blue,102,64,"A blue coloured, L sized, Peacoat Jacket",10
759,Jacket,Peacoat,XL,blue,102,77,"A blue coloured, XL sized, Peacoat Jacket",5
760,Jacket,Peacoat,XS,indigo,102,45,"A indigo coloured, XS sized, Peacoat Jacket",8
761,Jacket,Peacoat,S,indigo,102,49,"A indigo coloured, S sized, Peacoat Jacket",5
762,Jacket,Peacoat,M,indigo,102,52,"A indigo coloured, M sized, Peacoat Jacket",9
763,Jacket,Peacoat,L,indigo,102,45,"A indigo coloured, L sized, Peacoat Jacket",5
764,Jacket,Peacoat,XL,indigo,102,47,"A indigo coloured, XL sized, Peacoat Jacket",2
765,Jacket,Peacoat,XS,violet,102,54,"A violet coloured, XS sized, Peacoat Jacket",9
766,Jacket,Peacoat,S,violet,102,73,"A violet coloured, S sized, Peacoat Jacket",9
767,Jacket,Peacoat,M,violet,102,77,"A violet coloured, M sized, Peacoat Jacket",1
768,Jacket,Peacoat,L,violet,102,65,"A violet coloured, L sized, Peacoat Jacket",2
769,Jacket,Peacoat,XL,violet,102,42,"A violet coloured, XL sized, Peacoat Jacket",6
770,Jacket,Pullover,XS,red,114,54,"A red coloured, XS sized, Pullover Jacket",2
771,Jacket,Pullover,S,red,114,46,"A red coloured, S sized, Pullover Jacket",2
772,Jacket,Pullover,M,red,114,55,"A red coloured, M sized, Pullover Jacket",4
773,Jacket,Pullover,L,red,114,69,"A red coloured, L sized, Pullover Jacket",1
774,Jacket,Pullover,XL,red,114,65,"A red coloured, XL sized, Pullover Jacket",1
775,Jacket,Pullover,XS,orange,114,79,"A orange coloured, XS sized, Pullover Jacket",5
776,Jacket,Pullover,S,orange,114,77,"A orange coloured, S sized, Pullover Jacket",4
777,Jacket,Pullover,M,orange,114,60,"A orange coloured, M sized, Pullover Jacket",2
778,Jacket,Pullover,L,orange,114,56,"A orange coloured, L sized, Pullover Jacket",8
779,Jacket,Pullover,XL,orange,114,69,"A orange coloured, XL sized, Pullover Jacket",4
780,Jacket,Pullover,XS,yellow,114,65,"A yellow coloured, XS sized, Pullover Jacket",2
781,Jacket,Pullover,S,yellow,114,42,"A yellow coloured, S sized, Pullover Jacket",1
782,Jacket,Pullover,M,yellow,114,49,"A yellow coloured, M sized, Pullover Jacket",1
783,Jacket,Pullover,L,yellow,114,43,"A yellow coloured, L sized, Pullover Jacket",10
784,Jacket,Pullover,XL,yellow,114,67,"A yellow coloured, XL sized, Pullover Jacket",7
785,Jacket,Pullover,XS,green,114,70,"A green coloured, XS sized, Pullover Jacket",7
786,Jacket,Pullover,S,green,114,69,"A green coloured, S sized, Pullover Jacket",7
787,Jacket,Pullover,M,green,114,47,"A green coloured, M sized, Pullover Jacket",2
788,Jacket,Pullover,L,green,114,72,"A green coloured, L sized, Pullover Jacket",3
789,Jacket,Pullover,XL,green,114,65,"A green coloured, XL sized, Pullover Jacket",6
790,Jacket,Pullover,XS,blue,114,61,"A blue coloured, XS sized, Pullover Jacket",9
791,Jacket,Pullover,S,blue,114,73,"A blue coloured, S sized, Pullover Jacket",4
792,Jacket,Pullover,M,blue,114,44,"A blue coloured, M sized, Pullover Jacket",8
793,Jacket,Pullover,L,blue,114,66,"A blue coloured, L sized, Pullover Jacket",6
794,Jacket,Pullover,XL,blue,114,74,"A blue coloured, XL sized, Pullover Jacket",1
795,Jacket,Pullover,XS,indigo,114,78,"A indigo coloured, XS sized, Pullover Jacket",2
796,Jacket,Pullover,S,indigo,114,44,"A indigo coloured, S sized, Pullover Jacket",6
797,Jacket,Pullover,M,indigo,114,72,"A indigo coloured, M sized, Pullover Jacket",6
798,Jacket,Pullover,L,indigo,114,50,"A indigo coloured, L sized, Pullover Jacket",1
799,Jacket,Pullover,XL,indigo,114,43,"A indigo coloured, XL sized, Pullover Jacket",10
800,Jacket,Pullover,XS,violet,114,61,"A violet coloured, XS sized, Pullover Jacket",3
801,Jacket,Pullover,S,violet,114,74,"A violet coloured, S sized, Pullover Jacket",1
802,Jacket,Pullover,M,violet,114,78,"A violet coloured, M sized, Pullover Jacket",7
803,Jacket,Pullover,L,violet,114,78,"A violet coloured, L sized, Pullover Jacket",9
804,Jacket,Pullover,XL,violet,114,69,"A violet coloured, XL sized, Pullover Jacket",1
805,Jacket,Shearling,XS,red,95,74,"A red coloured, XS sized, Shearling Jacket",5
806,Jacket,Shearling,S,red,95,75,"A red coloured, S sized, Shearling Jacket",3
807,Jacket,Shearling,M,red,95,49,"A red coloured, M sized, Shearling Jacket",1
808,Jacket,Shearling,L,red,95,40,"A red coloured, L sized, Shearling Jacket",3
809,Jacket,Shearling,XL,red,95,42,"A red coloured, XL sized, Shearling Jacket",5
810,Jacket,Shearling,XS,orange,95,54,"A orange coloured, XS sized, Shearling Jacket",9
811,Jacket,Shearling,S,orange,95,53,"A orange coloured, S sized, Shearling Jacket",8
812,Jacket,Shearling,M,orange,95,45,"A orange coloured, M sized, Shearling Jacket",3
813,Jacket,Shearling,L,orange,95,58,"A orange coloured, L sized, Shearling Jacket",1
814,Jacket,Shearling,XL,orange,95,60,"A orange coloured, XL sized, Shearling Jacket",10
815,Jacket,Shearling,XS,yellow,95,66,"A yellow coloured, XS sized, Shearling Jacket",5
816,Jacket,Shearling,S,yellow,95,48,"A yellow coloured, S sized, Shearling Jacket",2
817,Jacket,Shearling,M,yellow,95,60,"A yellow coloured, M sized, Shearling Jacket",1
818,Jacket,Shearling,L,yellow,95,58,"A yellow coloured, L sized, Shearling Jacket",10
819,Jacket,Shearling,XL,yellow,95,63,"A yellow coloured, XL sized, Shearling Jacket",8
820,Jacket,Shearling,XS,green,95,74,"A green coloured, XS sized, Shearling Jacket",3
821,Jacket,Shearling,S,green,95,66,"A green coloured, S sized, Shearling Jacket",4
822,Jacket,Shearling,M,green,95,59,"A green coloured, M sized, Shearling Jacket",9
823,Jacket,Shearling,L,green,95,66,"A green coloured, L sized, Shearling Jacket",4
824,Jacket,Shearling,XL,green,95,51,"A green coloured, XL sized, Shearling Jacket",10
825,Jacket,Shearling,XS,blue,95,62,"A blue coloured, XS sized, Shearling Jacket",7
826,Jacket,Shearling,S,blue,95,72,"A blue coloured, S sized, Shearling Jacket",10
827,Jacket,Shearling,M,blue,95,73,"A blue coloured, M sized, Shearling Jacket",9
828,Jacket,Shearling,L,blue,95,64,"A blue coloured, L sized, Shearling Jacket",6
829,Jacket,Shearling,XL,blue,95,79,"A blue coloured, XL sized, Shearling Jacket",6
830,Jacket,Shearling,XS,indigo,95,68,"A indigo coloured, XS sized, Shearling Jacket",1
831,Jacket,Shearling,S,indigo,95,45,"A indigo coloured, S sized, Shearling Jacket",10
832,Jacket,Shearling,M,indigo,95,74,"A indigo coloured, M sized, Shearling Jacket",6
833,Jacket,Shearling,L,indigo,95,66,"A indigo coloured, L sized, Shearling Jacket",1
834,Jacket,Shearling,XL,indigo,95,76,"A indigo coloured, XL sized, Shearling Jacket",3
835,Jacket,Shearling,XS,violet,95,75,"A violet coloured, XS sized, Shearling Jacket",6
836,Jacket,Shearling,S,violet,95,49,"A violet coloured, S sized, Shearling Jacket",6
837,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket",2
838,Jacket,Shearling,L,violet,95,61,"A violet coloured, L sized, Shearling Jacket",7
839,Jacket,Shearling,XL,violet,95,70,"A violet coloured, XL sized, Shearling Jacket",1
840,Trousers,Chinos,XS,red,100,69,"A red coloured, XS sized, Chinos Trousers",5
841,Trousers,Chinos,S,red,100,62,"A red coloured, S sized, Chinos Trousers",10
842,Trousers,Chinos,M,red,100,54,"A red coloured, M sized, Chinos Trousers",10
843,Trousers,Chinos,L,red,100,44,"A red coloured, L sized, Chinos Trousers",8
844,Trousers,Chinos,XL,red,100,71,"A red coloured, XL sized, Chinos Trousers",1
845,Trousers,Chinos,XS,orange,100,53,"A orange coloured, XS sized, Chinos Trousers",9
846,Trousers,Chinos,S,orange,100,58,"A orange coloured, S sized, Chinos Trousers",9
847,Trousers,Chinos,M,orange,100,73,"A orange coloured, M sized, Chinos Trousers",4
848,Trousers,Chinos,L,orange,100,60,"A orange coloured, L sized, Chinos Trousers",9
849,Trousers,Chinos,XL,orange,100,48,"A orange coloured, XL sized, Chinos Trousers",9
850,Trousers,Chinos,XS,yellow,100,41,"A yellow coloured, XS sized, Chinos Trousers",5
851,Trousers,Chinos,S,yellow,100,40,"A yellow coloured, S sized, Chinos Trousers",3
852,Trousers,Chinos,M,yellow,100,58,"A yellow coloured, M sized, Chinos Trousers",7
853,Trousers,Chinos,L,yellow,100,65,"A yellow coloured, L sized, Chinos Trousers",1
854,Trousers,Chinos,XL,yellow,100,59,"A yellow coloured, XL sized, Chinos Trousers",7
855,Trousers,Chinos,XS,green,100,75,"A green coloured, XS sized, Chinos Trousers",5
856,Trousers,Chinos,S,green,100,61,"A green coloured, S sized, Chinos Trousers",1
857,Trousers,Chinos,M,green,100,49,"A green coloured, M sized, Chinos Trousers",2
858,Trousers,Chinos,L,green,100,77,"A green coloured, L sized, Chinos Trousers",9
859,Trousers,Chinos,XL,green,100,50,"A green coloured, XL sized, Chinos Trousers",6
860,Trousers,Chinos,XS,blue,100,69,"A blue coloured, XS sized, Chinos Trousers",4
861,Trousers,Chinos,S,blue,100,51,"A blue coloured, S sized, Chinos Trousers",10
862,Trousers,Chinos,M,blue,100,41,"A blue coloured, M sized, Chinos Trousers",7
863,Trousers,Chinos,L,blue,100,46,"A blue coloured, L sized, Chinos Trousers",5
864,Trousers,Chinos,XL,blue,100,48,"A blue coloured, XL sized, Chinos Trousers",10
865,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers",9
866,Trousers,Chinos,S,indigo,100,67,"A indigo coloured, S sized, Chinos Trousers",6
867,Trousers,Chinos,M,indigo,100,64,"A indigo coloured, M sized, Chinos Trousers",3
868,Trousers,Chinos,L,indigo,100,80,"A indigo coloured, L sized, Chinos Trousers",7
869,Trousers,Chinos,XL,indigo,100,78,"A indigo coloured, XL sized, Chinos Trousers",4
870,Trousers,Chinos,XS,violet,100,72,"A violet coloured, XS sized, Chinos Trousers",3
871,Trousers,Chinos,S,violet,100,64,"A violet coloured, S sized, Chinos Trousers",10
872,Trousers,Chinos,M,violet,100,54,"A violet coloured, M sized, Chinos Trousers",4
873,Trousers,Chinos,L,violet,100,62,"A violet coloured, L sized, Chinos Trousers",6
874,Trousers,Chinos,XL,violet,100,77,"A violet coloured, XL sized, Chinos Trousers",9
875,Trousers,Cords,XS,red,113,63,"A red coloured, XS sized, Cords Trousers",4
876,Trousers,Cords,S,red,113,67,"A red coloured, S sized, Cords Trousers",2
877,Trousers,Cords,M,red,113,68,"A red coloured, M sized, Cords Trousers",9
878,Trousers,Cords,L,red,113,53,"A red coloured, L sized, Cords Trousers",3
879,Trousers,Cords,XL,red,113,80,"A red coloured, XL sized, Cords Trousers",3
880,Trousers,Cords,XS,orange,113,70,"A orange coloured, XS sized, Cords Trousers",1
881,Trousers,Cords,S,orange,113,59,"A orange coloured, S sized, Cords Trousers",1
882,Trousers,Cords,M,orange,113,53,"A orange coloured, M sized, Cords Trousers",3
883,Trousers,Cords,L,orange,113,74,"A orange coloured, L sized, Cords Trousers",3
884,Trousers,Cords,XL,orange,113,72,"A orange coloured, XL sized, Cords Trousers",10
885,Trousers,Cords,XS,yellow,113,69,"A yellow coloured, XS sized, Cords Trousers",6
886,Trousers,Cords,S,yellow,113,68,"A yellow coloured, S sized, Cords Trousers",10
887,Trousers,Cords,M,yellow,113,58,"A yellow coloured, M sized, Cords Trousers",6
888,Trousers,Cords,L,yellow,113,62,"A yellow coloured, L sized, Cords Trousers",3
889,Trousers,Cords,XL,yellow,113,65,"A yellow coloured, XL sized, Cords Trousers",10
890,Trousers,Cords,XS,green,113,50,"A green coloured, XS sized, Cords Trousers",10
891,Trousers,Cords,S,green,113,78,"A green coloured, S sized, Cords Trousers",2
892,Trousers,Cords,M,green,113,76,"A green coloured, M sized, Cords Trousers",3
893,Trousers,Cords,L,green,113,62,"A green coloured, L sized, Cords Trousers",1
894,Trousers,Cords,XL,green,113,49,"A green coloured, XL sized, Cords Trousers",5
895,Trousers,Cords,XS,blue,113,60,"A blue coloured, XS sized, Cords Trousers",3
896,Trousers,Cords,S,blue,113,59,"A blue coloured, S sized, Cords Trousers",1
897,Trousers,Cords,M,blue,113,47,"A blue coloured, M sized, Cords Trousers",8
898,Trousers,Cords,L,blue,113,77,"A blue coloured, L sized, Cords Trousers",10
899,Trousers,Cords,XL,blue,113,65,"A blue coloured, XL sized, Cords Trousers",10
900,Trousers,Cords,XS,indigo,113,47,"A indigo coloured, XS sized, Cords Trousers",4
901,Trousers,Cords,S,indigo,113,60,"A indigo coloured, S sized, Cords Trousers",10
902,Trousers,Cords,M,indigo,113,52,"A indigo coloured, M sized, Cords Trousers",1
903,Trousers,Cords,L,indigo,113,62,"A indigo coloured, L sized, Cords Trousers",5
904,Trousers,Cords,XL,indigo,113,70,"A indigo coloured, XL sized, Cords Trousers",2
905,Trousers,Cords,XS,violet,113,76,"A violet coloured, XS sized, Cords Trousers",5
906,Trousers,Cords,S,violet,113,65,"A violet coloured, S sized, Cords Trousers",6
907,Trousers,Cords,M,violet,113,77,"A violet coloured, M sized, Cords Trousers",5
908,Trousers,Cords,L,violet,113,74,"A violet coloured, L sized, Cords Trousers",7
909,Trousers,Cords,XL,violet,113,73,"A violet coloured, XL sized, Cords Trousers",9
910,Trousers,Drawstring,XS,red,104,57,"A red coloured, XS sized, Drawstring Trousers",7
911,Trousers,Drawstring,S,red,104,64,"A red coloured, S sized, Drawstring Trousers",6
912,Trousers,Drawstring,M,red,104,70,"A red coloured, M sized, Drawstring Trousers",1
913,Trousers,Drawstring,L,red,104,73,"A red coloured, L sized, Drawstring Trousers",7
914,Trousers,Drawstring,XL,red,104,77,"A red coloured, XL sized, Drawstring Trousers",5
915,Trousers,Drawstring,XS,orange,104,41,"A orange coloured, XS sized, Drawstring Trousers",4
916,Trousers,Drawstring,S,orange,104,58,"A orange coloured, S sized, Drawstring Trousers",7
917,Trousers,Drawstring,M,orange,104,76,"A orange coloured, M sized, Drawstring Trousers",4
918,Trousers,Drawstring,L,orange,104,54,"A orange coloured, L sized, Drawstring Trousers",5
919,Trousers,Drawstring,XL,orange,104,68,"A orange coloured, XL sized, Drawstring Trousers",7
920,Trousers,Drawstring,XS,yellow,104,41,"A yellow coloured, XS sized, Drawstring Trousers",4
921,Trousers,Drawstring,S,yellow,104,74,"A yellow coloured, S sized, Drawstring Trousers",10
922,Trousers,Drawstring,M,yellow,104,55,"A yellow coloured, M sized, Drawstring Trousers",3
923,Trousers,Drawstring,L,yellow,104,68,"A yellow coloured, L sized, Drawstring Trousers",10
924,Trousers,Drawstring,XL,yellow,104,48,"A yellow coloured, XL sized, Drawstring Trousers",8
925,Trousers,Drawstring,XS,green,104,57,"A green coloured, XS sized, Drawstring Trousers",2
926,Trousers,Drawstring,S,green,104,73,"A green coloured, S sized, Drawstring Trousers",1
927,Trousers,Drawstring,M,green,104,52,"A green coloured, M sized, Drawstring Trousers",9
928,Trousers,Drawstring,L,green,104,43,"A green coloured, L sized, Drawstring Trousers",1
929,Trousers,Drawstring,XL,green,104,49,"A green coloured, XL sized, Drawstring Trousers",4
930,Trousers,Drawstring,XS,blue,104,45,"A blue coloured, XS sized, Drawstring Trousers",8
931,Trousers,Drawstring,S,blue,104,48,"A blue coloured, S sized, Drawstring Trousers",6
932,Trousers,Drawstring,M,blue,104,41,"A blue coloured, M sized, Drawstring Trousers",5
933,Trousers,Drawstring,L,blue,104,50,"A blue coloured, L sized, Drawstring Trousers",5
934,Trousers,Drawstring,XL,blue,104,60,"A blue coloured, XL sized, Drawstring Trousers",4
935,Trousers,Drawstring,XS,indigo,104,61,"A indigo coloured, XS sized, Drawstring Trousers",2
936,Trousers,Drawstring,S,indigo,104,46,"A indigo coloured, S sized, Drawstring Trousers",6
937,Trousers,Drawstring,M,indigo,104,58,"A indigo coloured, M sized, Drawstring Trousers",9
938,Trousers,Drawstring,L,indigo,104,77,"A indigo coloured, L sized, Drawstring Trousers",4
939,Trousers,Drawstring,XL,indigo,104,41,"A indigo coloured, XL sized, Drawstring Trousers",3
940,Trousers,Drawstring,XS,violet,104,62,"A violet coloured, XS sized, Drawstring Trousers",3
941,Trousers,Drawstring,S,violet,104,40,"A violet coloured, S sized, Drawstring Trousers",5
942,Trousers,Drawstring,M,violet,104,73,"A violet coloured, M sized, Drawstring Trousers",5
943,Trousers,Drawstring,L,violet,104,62,"A violet coloured, L sized, Drawstring Trousers",10
944,Trousers,Drawstring,XL,violet,104,80,"A violet coloured, XL sized, Drawstring Trousers",5
945,Trousers,Slim-Fit,XS,red,119,72,"A red coloured, XS sized, Slim-Fit Trousers",9
946,Trousers,Slim-Fit,S,red,119,71,"A red coloured, S sized, Slim-Fit Trousers",10
947,Trousers,Slim-Fit,M,red,119,67,"A red coloured, M sized, Slim-Fit Trousers",5
948,Trousers,Slim-Fit,L,red,119,80,"A red coloured, L sized, Slim-Fit Trousers",2
949,Trousers,Slim-Fit,XL,red,119,67,"A red coloured, XL sized, Slim-Fit Trousers",1
950,Trousers,Slim-Fit,XS,orange,119,69,"A orange coloured, XS sized, Slim-Fit Trousers",9
951,Trousers,Slim-Fit,S,orange,119,55,"A orange coloured, S sized, Slim-Fit Trousers",7
952,Trousers,Slim-Fit,M,orange,119,44,"A orange coloured, M sized, Slim-Fit Trousers",3
953,Trousers,Slim-Fit,L,orange,119,66,"A orange coloured, L sized, Slim-Fit Trousers",8
954,Trousers,Slim-Fit,XL,orange,119,78,"A orange coloured, XL sized, Slim-Fit Trousers",3
955,Trousers,Slim-Fit,XS,yellow,119,59,"A yellow coloured, XS sized, Slim-Fit Trousers",4
956,Trousers,Slim-Fit,S,yellow,119,54,"A yellow coloured, S sized, Slim-Fit Trousers",7
957,Trousers,Slim-Fit,M,yellow,119,55,"A yellow coloured, M sized, Slim-Fit Trousers",4
958,Trousers,Slim-Fit,L,yellow,119,64,"A yellow coloured, L sized, Slim-Fit Trousers",1
959,Trousers,Slim-Fit,XL,yellow,119,78,"A yellow coloured, XL sized, Slim-Fit Trousers",3
960,Trousers,Slim-Fit,XS,green,119,74,"A green coloured, XS sized, Slim-Fit Trousers",8
961,Trousers,Slim-Fit,S,green,119,70,"A green coloured, S sized, Slim-Fit Trousers",2
962,Trousers,Slim-Fit,M,green,119,78,"A green coloured, M sized, Slim-Fit Trousers",5
963,Trousers,Slim-Fit,L,green,119,43,"A green coloured, L sized, Slim-Fit Trousers",5
964,Trousers,Slim-Fit,XL,green,119,67,"A green coloured, XL sized, Slim-Fit Trousers",4
965,Trousers,Slim-Fit,XS,blue,119,55,"A blue coloured, XS sized, Slim-Fit Trousers",7
966,Trousers,Slim-Fit,S,blue,119,49,"A blue coloured, S sized, Slim-Fit Trousers",5
967,Trousers,Slim-Fit,M,blue,119,75,"A blue coloured, M sized, Slim-Fit Trousers",1
968,Trousers,Slim-Fit,L,blue,119,49,"A blue coloured, L sized, Slim-Fit Trousers",5
969,Trousers,Slim-Fit,XL,blue,119,47,"A blue coloured, XL sized, Slim-Fit Trousers",7
970,Trousers,Slim-Fit,XS,indigo,119,74,"A indigo coloured, XS sized, Slim-Fit Trousers",1
971,Trousers,Slim-Fit,S,indigo,119,41,"A indigo coloured, S sized, Slim-Fit Trousers",8
972,Trousers,Slim-Fit,M,indigo,119,67,"A indigo coloured, M sized, Slim-Fit Trousers",3
973,Trousers,Slim-Fit,L,indigo,119,48,"A indigo coloured, L sized, Slim-Fit Trousers",5
974,Trousers,Slim-Fit,XL,indigo,119,66,"A indigo coloured, XL sized, Slim-Fit Trousers",6
975,Trousers,Slim-Fit,XS,violet,119,70,"A violet coloured, XS sized, Slim-Fit Trousers",6
976,Trousers,Slim-Fit,S,violet,119,46,"A violet coloured, S sized, Slim-Fit Trousers",9
977,Trousers,Slim-Fit,M,violet,119,51,"A violet coloured, M sized, Slim-Fit Trousers",7
978,Trousers,Slim-Fit,L,violet,119,58,"A violet coloured, L sized, Slim-Fit Trousers",6
979,Trousers,Slim-Fit,XL,violet,119,48,"A violet coloured, XL sized, Slim-Fit Trousers",2
980,Trousers,Wool,XS,red,111,44,"A red coloured, XS sized, Wool Trousers",5
981,Trousers,Wool,S,red,111,65,"A red coloured, S sized, Wool Trousers",10
982,Trousers,Wool,M,red,111,58,"A red coloured, M sized, Wool Trousers",3
983,Trousers,Wool,L,red,111,74,"A red coloured, L sized, Wool Trousers",2
984,Trousers,Wool,XL,red,111,58,"A red coloured, XL sized, Wool Trousers",6
985,Trousers,Wool,XS,orange,111,74,"A orange coloured, XS sized, Wool Trousers",4
986,Trousers,Wool,S,orange,111,59,"A orange coloured, S sized, Wool Trousers",6
987,Trousers,Wool,M,orange,111,75,"A orange coloured, M sized, Wool Trousers",5
988,Trousers,Wool,L,orange,111,56,"A orange coloured, L sized, Wool Trousers",9
989,Trousers,Wool,XL,orange,111,56,"A orange coloured, XL sized, Wool Trousers",10
990,Trousers,Wool,XS,yellow,111,67,"A yellow coloured, XS sized, Wool Trousers",8
991,Trousers,Wool,S,yellow,111,69,"A yellow coloured, S sized, Wool Trousers",4
992,Trousers,Wool,M,yellow,111,43,"A yellow coloured, M sized, Wool Trousers",3
993,Trousers,Wool,L,yellow,111,46,"A yellow coloured, L sized, Wool Trousers",3
994,Trousers,Wool,XL,yellow,111,72,"A yellow coloured, XL sized, Wool Trousers",4
995,Trousers,Wool,XS,green,111,73,"A green coloured, XS sized, Wool Trousers",4
996,Trousers,Wool,S,green,111,43,"A green coloured, S sized, Wool Trousers",5
997,Trousers,Wool,M,green,111,41,"A green coloured, M sized, Wool Trousers",6
998,Trousers,Wool,L,green,111,42,"A green coloured, L sized, Wool Trousers",6
999,Trousers,Wool,XL,green,111,48,"A green coloured, XL sized, Wool Trousers",7
1000,Trousers,Wool,XS,blue,111,58,"A blue coloured, XS sized, Wool Trousers",6
1001,Trousers,Wool,S,blue,111,55,"A blue coloured, S sized, Wool Trousers",8
1002,Trousers,Wool,M,blue,111,52,"A blue coloured, M sized, Wool Trousers",5
1003,Trousers,Wool,L,blue,111,79,"A blue coloured, L sized, Wool Trousers",5
1004,Trousers,Wool,XL,blue,111,41,"A blue coloured, XL sized, Wool Trousers",5
1005,Trousers,Wool,XS,indigo,111,43,"A indigo coloured, XS sized, Wool Trousers",10
1006,Trousers,Wool,S,indigo,111,45,"A indigo coloured, S sized, Wool Trousers",5
1007,Trousers,Wool,M,indigo,111,56,"A indigo coloured, M sized, Wool Trousers",4
1008,Trousers,Wool,L,indigo,111,41,"A indigo coloured, L sized, Wool Trousers",4
1009,Trousers,Wool,XL,indigo,111,51,"A indigo coloured, XL sized, Wool Trousers",10
1010,Trousers,Wool,XS,violet,111,80,"A violet coloured, XS sized, Wool Trousers",3
1011,Trousers,Wool,S,violet,111,59,"A violet coloured, S sized, Wool Trousers",1
1012,Trousers,Wool,M,violet,111,51,"A violet coloured, M sized, Wool Trousers",10
1013,Trousers,Wool,L,violet,111,61,"A violet coloured, L sized, Wool Trousers",2
1014,Trousers,Wool,XL,violet,111,40,"A violet coloured, XL sized, Wool Trousers",10
1015,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers",1
1016,Trousers,Relaxed Leg,S,red,95,70,"A red coloured, S sized, Relaxed Leg Trousers",2
1017,Trousers,Relaxed Leg,M,red,95,56,"A red coloured, M sized, Relaxed Leg Trousers",5
1018,Trousers,Relaxed Leg,L,red,95,63,"A red coloured, L sized, Relaxed Leg Trousers",4
1019,Trousers,Relaxed Leg,XL,red,95,50,"A red coloured, XL sized, Relaxed Leg Trousers",8
1020,Trousers,Relaxed Leg,XS,orange,95,64,"A orange coloured, XS sized, Relaxed Leg Trousers",10
1021,Trousers,Relaxed Leg,S,orange,95,47,"A orange coloured, S sized, Relaxed Leg Trousers",5
1022,Trousers,Relaxed Leg,M,orange,95,74,"A orange coloured, M sized, Relaxed Leg Trousers",7
1023,Trousers,Relaxed Leg,L,orange,95,78,"A orange coloured, L sized, Relaxed Leg Trousers",1
1024,Trousers,Relaxed Leg,XL,orange,95,80,"A orange coloured, XL sized, Relaxed Leg Trousers",2
1025,Trousers,Relaxed Leg,XS,yellow,95,44,"A yellow coloured, XS sized, Relaxed Leg Trousers",1
1026,Trousers,Relaxed Leg,S,yellow,95,43,"A yellow coloured, S sized, Relaxed Leg Trousers",5
1027,Trousers,Relaxed Leg,M,yellow,95,68,"A yellow coloured, M sized, Relaxed Leg Trousers",3
1028,Trousers,Relaxed Leg,L,yellow,95,65,"A yellow coloured, L sized, Relaxed Leg Trousers",6
1029,Trousers,Relaxed Leg,XL,yellow,95,54,"A yellow coloured, XL sized, Relaxed Leg Trousers",8
